terminal_branch_length_variance,norm_terminal_branch_length_variance,clock_rate_variance,i,model
20.441118991531383,0.026624647044201186,0.05710843117160678,10,boundary_driven
20.258004019279486,0.027197972880612525,0.06996475120866774,11,boundary_driven
19.83887768290024,0.01577903585517064,0.060963977365651935,12,boundary_driven
20.216000916611442,0.02816409406714735,0.07095087234578808,13,boundary_driven
19.482602950357556,0.022198839018370612,0.04899089275066785,14,boundary_driven
18.118482206593406,0.02870183562837461,0.06483781865024818,15,boundary_driven
20.76545950805213,0.02226158487636593,0.04564318344474345,16,boundary_driven
21.171055781253095,0.013713288550228131,0.027035134755009377,17,boundary_driven
17.484050637584623,0.020969982586634333,0.05391171595611114,18,boundary_driven
19.32026442437727,0.02759866652226707,0.07237896155659373,19,boundary_driven
18.32291476356357,0.021724584978484167,0.06671068661592068,20,boundary_driven
25.384337973902344,0.025924384305998447,0.04630123692039298,21,boundary_driven
20.64261060345439,0.024616000636798308,0.05292562508513048,22,boundary_driven
20.469358455535446,0.022185624500910113,0.0730454133599736,23,boundary_driven
20.37914836918786,0.02283337994131749,0.062090411263958575,24,boundary_driven
19.017257267717806,0.019014583341934923,0.06749318039734617,25,boundary_driven
18.72832853356165,0.02326094094874583,0.05922448614680345,26,boundary_driven
18.12637078330851,0.022381641520347766,0.05104689564910552,27,boundary_driven
17.332330994094093,0.0224402551031786,0.06064282871328118,28,boundary_driven
18.259166466766768,0.022812027313964412,0.04380683323155101,29,boundary_driven
20.46621487911515,0.02206100327376077,0.06385649883988712,30,boundary_driven
19.614202332777698,0.022475049869956753,0.06387191741691393,31,boundary_driven
22.894400735835838,0.021730856721680257,0.041604197522626694,32,boundary_driven
20.534404248676935,0.023529468683394995,0.049127213833162896,33,boundary_driven
20.147361254559673,0.02688499239573398,0.06674638651074988,34,boundary_driven
17.674165425325327,0.023159775336721217,0.06506769286433799,35,boundary_driven
23.24158426802738,0.02336127022014431,0.0433273390959551,36,boundary_driven
23.646278872931564,0.01981874863520717,0.044098620271158614,37,boundary_driven
19.4082901172903,0.02025033123429075,0.0498469008044891,38,boundary_driven
19.745394234234237,0.021168025176243475,0.046165870267713925,39,boundary_driven
21.538367255356683,0.023998134364265764,0.05633145056129297,40,boundary_driven
18.10570555931806,0.025863690004754282,0.06107658033113576,41,boundary_driven
21.010333763181514,0.02838109009798656,0.05023130185703561,42,boundary_driven
19.603269477077077,0.029853878561163952,0.0940621196091974,43,boundary_driven
20.950123848812844,0.02512711392822467,0.0478774662372084,44,boundary_driven
20.824114801901903,0.02161108080878382,0.050051569367663966,45,boundary_driven
19.435170763236762,0.013083603634330905,0.03866525226300364,46,boundary_driven
19.186925877855455,0.022749000750592375,0.062235174650413914,47,boundary_driven
19.47155994693889,0.022823760084811757,0.07972305208161756,48,boundary_driven
19.684372408124926,0.016184270938451213,0.04164987684221949,49,boundary_driven
19.54684371231492,0.02399484677562616,0.05133377898059815,50,boundary_driven
21.453963693382004,0.025147452055221287,0.05785932524848543,51,boundary_driven
24.391783024975027,0.019129533871494814,0.04028299678438455,52,boundary_driven
22.534209723323325,0.021279565087987545,0.043802278482698145,53,boundary_driven
19.525462815984017,0.01605361724827485,0.051168304415615665,54,boundary_driven
19.5587655966967,0.020628851451779107,0.04285810891230478,55,boundary_driven
20.1449991433716,0.031492878272384735,0.08390254701125324,56,boundary_driven
22.4459441996004,0.02787829045342233,0.04420354261973464,57,boundary_driven
18.74324657304306,0.014631234611099506,0.04192629719945077,58,boundary_driven
20.534376096558134,0.02674611483208158,0.05834282865617572,59,boundary_driven
19.169465365778912,0.022598422947739442,0.05313708397072337,60,boundary_driven
21.699963927827827,0.024313259420895163,0.0587565928351967,61,boundary_driven
22.597536092122834,0.016322273636386407,0.0394426604438624,62,boundary_driven
16.47172361737131,0.021714938864475987,0.07283814836111396,63,boundary_driven
20.599095171629934,0.028697805095328932,0.057947399097008676,64,boundary_driven
20.936611623555528,0.014594899671138471,0.03751652220833924,65,boundary_driven
21.945560855744255,0.027417611563632,0.057158562416844264,66,boundary_driven
18.733602880579816,0.023267491788256833,0.05916630797990178,67,boundary_driven
18.257219148678917,0.023356731682896203,0.0551366622910419,68,boundary_driven
17.507235785372966,0.026318356545615765,0.07914752124917049,69,boundary_driven
17.342679197802198,0.014676779750867121,0.036489847421999004,70,boundary_driven
19.22677457706767,0.02346472365005069,0.05315422406588667,71,boundary_driven
19.444506320824885,0.022662548923218548,0.06643895620722103,72,boundary_driven
19.29894700940941,0.012661259654292852,0.04482789711254051,73,boundary_driven
19.866215637847414,0.025415144794454322,0.05788153612700649,74,boundary_driven
19.8244166868843,0.019717578902587032,0.04598541260023834,75,boundary_driven
18.72943793332416,0.02514575199485936,0.054921982605745906,76,boundary_driven
20.444041938899424,0.021103186788753968,0.04082094379305066,77,boundary_driven
20.961093239964384,0.02665669388848864,0.06672277819203512,78,boundary_driven
19.580576954445554,0.01937308981714998,0.04059998057936023,79,boundary_driven
19.65681352784277,0.0215406888790244,0.04991813210949026,80,boundary_driven
19.2930802076172,0.025281159953471043,0.06763964656310925,81,boundary_driven
20.943567964559673,0.029917527801069346,0.06334274833929841,82,boundary_driven
21.880778922574432,0.023715386391721018,0.04444756655926359,83,boundary_driven
20.513013131531533,0.02199095005436909,0.04259972317815214,84,boundary_driven
19.161007764300688,0.016373989819962055,0.039833094552034445,85,boundary_driven
21.04819101394381,0.015067887662245387,0.03175484193500135,86,boundary_driven
20.94935979864797,0.020727368245339342,0.041469497132421984,87,boundary_driven
17.56639276223776,0.022880303535640845,0.07378353691308279,88,boundary_driven
21.646930247612755,0.02175840429461472,0.043099722479322214,89,boundary_driven
19.701128594058144,0.0141035584615353,0.03665001795766592,90,boundary_driven
20.08074603008813,0.02763081948388729,0.06991933023928924,91,boundary_driven
20.258029593993996,0.016978941952154183,0.035324073982675105,92,boundary_driven
20.62951220954694,0.017715101254692608,0.044216605709728005,93,boundary_driven
21.37202948988989,0.026235364667646328,0.06212873760115161,94,boundary_driven
20.098713103666558,0.015762644850373327,0.038099136080895525,95,boundary_driven
20.85704281820055,0.0276633255041858,0.06746913556812345,96,boundary_driven
17.32545942744324,0.0161945143903722,0.04296069731088514,97,boundary_driven
19.38099154308765,0.02100600279018415,0.07185610358779189,98,boundary_driven
18.320713276736658,0.01695160620669843,0.03732150068168413,99,boundary_driven
1.3013075268350178,0.006083985807395863,0.04256089191925291,10,unrestricted
1.24669036983017,0.0037602629380798984,0.02306417549167951,11,unrestricted
1.3195088883183568,0.004499364316286186,0.027300401115969014,12,unrestricted
1.4793221637853928,0.0031633739343868675,0.018577630342569148,13,unrestricted
1.2163417411593942,0.006972035177062332,0.04694108438254001,14,unrestricted
1.090248613020025,0.00609449831717025,0.05869759190948336,15,unrestricted
1.2322432964508019,0.007939196863073867,0.05763735908096703,16,unrestricted
1.163815109313988,0.0036766367553425954,0.03156352355309957,17,unrestricted
1.0908735142487929,0.005532699453260225,0.054384918592730876,18,unrestricted
1.089095757469191,0.0033770229289369494,0.02598434287599612,19,unrestricted
1.1055735438262195,0.0038823981785941625,0.04101574492288166,20,unrestricted
1.2111289689078373,0.0035228394702230314,0.02721184120452247,21,unrestricted
1.2039104283180755,0.0033203530144324937,0.023849431428298165,22,unrestricted
0.9312787684371517,0.0036953215438017477,0.02831887637290813,23,unrestricted
1.1775519133374501,0.002659621221771857,0.024609443909170716,24,unrestricted
1.3372291055252132,0.007762599796246198,0.0442134140973201,25,unrestricted
1.3287965681834017,0.0035095159465797863,0.0339962533887668,26,unrestricted
1.0857568970258433,0.0032748559854577854,0.020547269131284338,27,unrestricted
0.9396782644042436,0.00406271105495853,0.04621713954308314,28,unrestricted
1.1585990752841078,0.004549441794297144,0.02668508320264381,29,unrestricted
1.0116098401603855,0.004326168194376588,0.05766127524753839,30,unrestricted
1.1113861631382589,0.0025101791195672337,0.02102202658846443,31,unrestricted
1.0150455819121786,0.0026808608191216184,0.02383141418409226,32,unrestricted
1.2310586509526704,0.0058217073993542335,0.04499180932108709,33,unrestricted
1.2062661965580712,0.007092134544779005,0.06094770851902161,34,unrestricted
1.0637158997824387,0.0026704048460156793,0.02261643508225897,35,unrestricted
1.2280594069319641,0.003704068295863798,0.029844001613884907,36,unrestricted
0.9408576650051982,0.004067810208617001,0.039324991926710684,37,unrestricted
1.1752637216214832,0.0039687862604223445,0.03706298330440119,38,unrestricted
0.9859757070738954,0.004662703978412075,0.05327842566518079,39,unrestricted
1.2296479807025424,0.00407315722607335,0.041306440931816006,40,unrestricted
0.9714411904139468,0.0049859668137976244,0.052426583847162304,41,unrestricted
1.065550367967968,0.004657825527624525,0.032062381622111495,42,unrestricted
1.2530758883063509,0.003921798466996274,0.045926292221150994,43,unrestricted
1.09546626746507,0.005180487599115658,0.046934612737769756,44,unrestricted
1.1285720154848635,0.003467176639265684,0.06963817737902668,45,unrestricted
1.3076222026476516,0.0035135228914863962,0.030244551135958284,46,unrestricted
1.0963262192506147,0.004845603565721263,0.06547377099274528,47,unrestricted
1.2807768842406257,0.0044101092492429255,0.04330396651221313,48,unrestricted
1.1831707365280941,0.005115453888085491,0.05539435219194061,49,unrestricted
1.2576200778263653,0.005879734456928058,0.03791407121236652,50,unrestricted
1.35052912752365,0.004789788604410032,0.0441581526635178,51,unrestricted
1.025605491843252,0.0032098758608229455,0.03704711000586599,52,unrestricted
1.1653356763728837,0.005639431628572044,0.045706732393663276,53,unrestricted
1.2723871399974487,0.007112654114755648,0.03819969437812488,54,unrestricted
1.0858564737328853,0.004852952171927192,0.03966696236703194,55,unrestricted
0.932478144568166,0.0021060970935055812,0.018285544021408393,56,unrestricted
1.1577951689049568,0.004317865556198238,0.04391863711550805,57,unrestricted
1.129135017304317,0.0049357722223534635,0.04470338026312327,58,unrestricted
1.1283285460215506,0.007367924389896921,0.06637118140336017,59,unrestricted
1.0046364843464373,0.005831903401194784,0.04217798042780552,60,unrestricted
1.1631491460394883,0.004382322905519667,0.032606355517212596,61,unrestricted
1.071186273357531,0.002538596305493689,0.01702204147965956,62,unrestricted
0.9517932833055401,0.005254846985823652,0.04553608287761794,63,unrestricted
0.9543116629196078,0.003867497258418059,0.036609627621200985,64,unrestricted
1.1268078288976493,0.004871768132445509,0.04835726116608202,65,unrestricted
1.0510273053298989,0.0026166541805663895,0.02159697482770776,66,unrestricted
1.1404354647458754,0.0029361004952135113,0.02201607986776086,67,unrestricted
1.0747112744041474,0.004697870470723732,0.041061432213410694,68,unrestricted
1.4420225952971963,0.0026965506530027667,0.019783244776156683,69,unrestricted
1.2097884112888797,0.0037166880451781027,0.030381086092702014,70,unrestricted
1.1199099447747696,0.007119878678935903,0.046339283304652076,71,unrestricted
1.0848115483288165,0.005437226023419603,0.03324733970939797,72,unrestricted
1.2692465256256256,0.0040858999869242225,0.027197729594188667,73,unrestricted
1.2353479836235783,0.003101278492367012,0.029918009216797777,74,unrestricted
1.2186722689366098,0.005633262660863135,0.04000627490030357,75,unrestricted
1.1181657685488429,0.0029786725988397884,0.028472672717223497,76,unrestricted
1.2024501131122014,0.005495824361457132,0.05870407265412367,77,unrestricted
1.086318630248555,0.006639004456526566,0.048582854572016484,78,unrestricted
1.2014301174351472,0.003979686740637125,0.03062584721890418,79,unrestricted
1.4293435139948962,0.006917049897593515,0.05000237012016005,80,unrestricted
1.184504617716501,0.0038862541213863476,0.03756464314253337,81,unrestricted
1.124093592956053,0.005315866943150653,0.03695514187982161,82,unrestricted
1.0884050068176143,0.002899393150315392,0.022770987448079517,83,unrestricted
1.2073229282717284,0.007378518675895984,0.06929924204751574,84,unrestricted
1.1341657293133922,0.004229742245560155,0.05153300465284869,85,unrestricted
0.9054745148658784,0.0031178276108030784,0.02820139933770592,86,unrestricted
1.1869637033012739,0.0026389086544421634,0.025817788561175867,87,unrestricted
0.9631261722075244,0.0027517754137704412,0.03319827293832751,88,unrestricted
1.2254205077682396,0.005356663649830487,0.06488610144300175,89,unrestricted
1.0997819388440861,0.004553144181113934,0.035785262444152054,90,unrestricted
1.1283135314405488,0.0041654131973066005,0.02786267835439157,91,unrestricted
1.1234811820650872,0.0026625296169475615,0.016429308502520494,92,unrestricted
1.1793752547260368,0.0028879589615142752,0.035617494444456846,93,unrestricted
1.028266944482711,0.0019794917934354795,0.018218709267434484,94,unrestricted
1.3286466857287025,0.004277118247906916,0.0333091397736398,95,unrestricted
1.1263194393572007,0.0043317375229169905,0.04469421525609337,96,unrestricted
1.1381227639184959,0.004563869034725888,0.05541360771113309,97,unrestricted
1.0465664914488784,0.004475660960245903,0.03204776800064838,98,unrestricted
0.9364928725420992,0.0018028197500217051,0.01604616121137616,99,unrestricted
