mean_birth_rate_diff,median_birth_rate_diff,birthRate_hdi95_lower,birthRate_hdi95_upper,run,n,simulation,minBirthRateESS,base,center,edge,true_birth_diff
0.0030871175256625,0.00305715447491253,0.00249119174323214,0.00374056873733215,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i1_s43310_diversified_m1_n100,100,2D_sel_bdg,1027.1527692334962,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i1_s43310,5.75952652675302e-4,0.0037410039106948,0.003165051258019498
0.00306004934301149,0.00303949286285629,0.0023474784720565,0.0037866865398813,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i1_s53123_diversified_m1_n100,100,2D_sel_bdg,614.7694868446041,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i1_s53123,5.790160130768289e-4,0.00374784436695388,0.0031688283538770508
0.00380023416617074,0.00378022070923343,0.00306329945944752,0.00452833556845415,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i1_s62823_diversified_m1_n100,100,2D_sel_bdg,419.1324304615008,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i1_s62823,5.621148890728471e-4,0.00381620911438321,0.003254094225310363
0.00355231586064877,0.00355269699847456,0.00263488468057982,0.00444312489262309,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i2_s29035_diversified_m1_n100,100,2D_sel_bdg,274.39362039553714,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i2_s29035,5.526803457393144e-4,0.00381623353919698,0.0032635531934576655
0.00298246741129916,0.00294649037767653,0.0022486427747917,0.00375978437594129,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i2_s36728_diversified_m1_n100,100,2D_sel_bdg,706.4615320046873,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i2_s36728,5.768961341997305e-4,0.00390771831601746,0.003330822181817729
0.00312704430612351,0.00306609204249707,0.00239461520005659,0.00398551512514415,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i2_s3730_diversified_m1_n100,100,2D_sel_bdg,317.7978568789446,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i2_s3730,5.55210136843051e-4,0.00379777296804693,0.003242562831203879
0.00430645731883033,0.00428738944341919,0.00325494086657752,0.00533873102367568,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i3_s54011_diversified_m1_n100,100,2D_sel_bdg,365.1618467724804,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i3_s54011,5.697702770990476e-4,0.00384489109258891,0.0032751208154898626
0.00349469938599213,0.00345438697949845,0.00277165573448364,0.00428476444906838,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i3_s80300_diversified_m1_n100,100,2D_sel_bdg,304.1828378760449,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i3_s80300,5.70339238995466e-4,0.00387201444847967,0.003301675209484204
0.00413190027914411,0.00408656436033884,0.00319042004044703,0.00514849263150065,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i4_s32876_diversified_m1_n100,100,2D_sel_bdg,273.07945517310736,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i4_s32876,5.672584680511808e-4,0.00389614193767911,0.003328883469627929
0.00469646121661918,0.00468173713308905,0.0036741021623216,0.00575753959007306,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i4_s65629_diversified_m1_n100,100,2D_sel_bdg,243.1513999839744,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i4_s65629,5.644263148555397e-4,0.00375285474906362,0.00318842843420808
0.003714978158534,0.00362190274591047,0.0028105151063094,0.00482409542404234,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i4_s87908_diversified_m1_n100,100,2D_sel_bdg,309.69503722498655,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i4_s87908,5.742711374735998e-4,0.00377780951345073,0.00320353837597713
0.003295493240959,0.00327375271876395,0.00268369565512055,0.00394497101204899,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i5_s68464_diversified_m1_n100,100,2D_sel_bdg,795.6278772464871,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i5_s68464,5.729271033725047e-4,0.0037971718966133,0.0032242447932407953
0.00282419101436893,0.0027958148966156,0.00210454101684661,0.003572490617588,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i5_s91109_diversified_m1_n100,100,2D_sel_bdg,414.0182049315727,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i5_s91109,5.6960627024021e-4,0.00376371658257762,0.0031941103123374103
0.00392003994526594,0.0039094664113741,0.00293139693583729,0.004923030495562,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i5_s94765_diversified_m1_n100,100,2D_sel_bdg,227.91441827529343,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i5_s94765,5.549543650189578e-4,0.00398174596543509,0.003426791600416132
0.00435718314553638,0.00433002167306386,0.00343466528289441,0.0053422414630151,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i6_s4066_diversified_m1_n100,100,2D_sel_bdg,467.0108128855415,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i6_s4066,5.625963176070376e-4,0.00378754656651142,0.003224950248904382
0.0022814387636206,0.00226283594251344,0.00186567865362212,0.00275039794802001,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i6_s51663_diversified_m1_n100,100,2D_sel_bdg,1512.968542666316,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i6_s51663,5.591651339127339e-4,0.00384815966573765,0.0032889945318249165
0.00283654674399944,0.00281439048428225,0.0022764704619516302,0.00340830316994198,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i7_s27834_diversified_m1_n100,100,2D_sel_bdg,944.3138414438254,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i7_s27834,5.560127037429572e-4,0.00398850772968264,0.0034324950259396834
0.00343513299843562,0.00339014684774499,0.00260640279492844,0.00430686362655494,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i7_s49803_diversified_m1_n100,100,2D_sel_bdg,314.73251423303526,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i7_s49803,5.597853532717659e-4,0.00378757233626717,0.0032277869829954037
0.00363093925989191,0.00361766787127875,0.0028067765481446,0.00450379548286809,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i7_s97444_diversified_m1_n100,100,2D_sel_bdg,265.22175710628875,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i7_s97444,5.496433301006906e-4,0.00378759922938768,0.0032379558992869893
0.00358839963657514,0.00356142515688262,0.00262856765832802,0.00462237473803076,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i8_s50357_diversified_m1_n100,100,2D_sel_bdg,481.18820183048655,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i8_s50357,5.654327602229817e-4,0.00384228068137543,0.0032768479211524484
0.00222147805830618,0.00218678897608338,0.00169297603916869,0.00282686405901814,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i8_s5136_diversified_m1_n100,100,2D_sel_bdg,976.0612286746068,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i8_s5136,5.695202109631825e-4,0.00377072518050717,0.0032012049695439877
0.00249085291123308,0.00246483818203686,0.00195061732981531,0.00309112824125866,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i8_s97191_diversified_m1_n100,100,2D_sel_bdg,612.6643252221941,sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i8_s97191,5.758311956147313e-4,0.00380945505421595,0.003233623858601219
0.00280358176185335,0.00278647470632659,0.0021249759034382798,0.00351654784365016,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i1_s21491_diversified_m1_n100,100,2D_sel_bdg,295.70682318780575,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i1_s21491,0.00104529471642021,0.00404980978272217,0.0030045150663019597
0.00332386303930672,0.00330690519052931,0.0026081665382004,0.00406664212814609,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i1_s81847_diversified_m1_n100,100,2D_sel_bdg,353.906690397507,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i1_s81847,0.00103264692619527,0.00422801035004612,0.00319536342385085
0.00280668631093898,0.00277527799421275,0.00203207256095906,0.00358408219741071,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i2_s56472_diversified_m1_n100,100,2D_sel_bdg,919.363187875333,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i2_s56472,0.00104235769727224,0.00405760114767107,0.00301524345039883
0.00183443334400072,0.00182272058023006,0.00149218796710286,0.00221273206307199,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i2_s85456_diversified_m1_n100,100,2D_sel_bdg,1004.767263710558,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i2_s85456,0.00101869920217062,0.00388747676812245,0.00286877756595183
0.00317309781105452,0.00311880982008005,0.00228531695801139,0.00418476301872919,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i2_s85625_diversified_m1_n100,100,2D_sel_bdg,498.31809688344214,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i2_s85625,0.00104487970797238,0.00417981079071881,0.00313493108274643
0.00180402007639466,0.0017830853911291,0.00138852117695743,0.00226842930577965,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i3_s66240_diversified_m1_n100,100,2D_sel_bdg,1442.414552702561,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i3_s66240,0.00101430450447468,0.00385584242288,0.00284153791840532
0.00369892068017991,0.00366355649049909,0.00280524781675502,0.00462709731645425,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i3_s85208_diversified_m1_n100,100,2D_sel_bdg,363.95274565397375,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i3_s85208,0.00105468317909795,0.00393377499633305,0.0028790918172351
0.00356992610989853,0.00351898584930012,0.00276310732378943,0.00448729879764655,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i3_s98842_diversified_m1_n100,100,2D_sel_bdg,320.5547151427194,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i3_s98842,0.00105960058886908,0.0039281841025344,0.0028685835136653196
0.00237542312161766,0.00235995580251901,0.00182490598465821,0.00293480090757862,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i4_s16817_diversified_m1_n100,100,2D_sel_bdg,1080.955489908624,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i4_s16817,0.00102538828883518,0.00383633843756151,0.00281095014872633
0.00178438256772862,0.00177171414528614,0.00129628857637646,0.00226274682601515,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i4_s20946_diversified_m1_n100,100,2D_sel_bdg,877.7651727646667,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i4_s20946,0.00105375299147524,0.0039031127392105,0.00284935974773526
0.00244910808713615,0.00245919451145997,0.00179357709770607,0.00300665944688521,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i4_s60223_diversified_m1_n100,100,2D_sel_bdg,356.0100416445393,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i4_s60223,0.00105093620960641,0.00393925305445617,0.0028883168448497597
0.00164585643904562,0.00161488700876885,0.00126265566611652,0.00207777166667405,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i5_s2734_diversified_m1_n100,100,2D_sel_bdg,520.3352599711076,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i5_s2734,0.00104745944838865,0.00389026895907204,0.0028428095106833905
0.00371923722839832,0.00369378418523259,0.00292744881782968,0.0046171941299828,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i5_s58705_diversified_m1_n100,100,2D_sel_bdg,279.7468195321993,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i5_s58705,0.00106110138682574,0.00396558110558905,0.00290447971876331
0.00256634496366082,0.00253610901827653,0.00189442418531322,0.0032936673332502,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i5_s78486_diversified_m1_n100,100,2D_sel_bdg,315.82089794230797,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i5_s78486,0.00104186501791473,0.00394755022090179,0.00290568520298706
0.00235743080817697,0.00233876253165052,0.00183226969302999,0.0029145320889429,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i6_s57578_diversified_m1_n100,100,2D_sel_bdg,1332.4924145868224,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i6_s57578,0.00105530958139328,0.00388767371937196,0.00283236413797868
0.00187573981336672,0.0018593153181026,0.00151495349517664,0.00227365657266866,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i6_s71283_diversified_m1_n100,100,2D_sel_bdg,2295.6687515693893,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i6_s71283,0.00101918768103213,0.00393989401306487,0.0029207063320327398
0.00333680445530677,0.00328410291600322,0.00252988756593805,0.00421481141840166,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i6_s95418_diversified_m1_n100,100,2D_sel_bdg,315.8008961418221,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i6_s95418,0.00101102113914825,0.00397382101312446,0.0029627998739762094
0.0026631331861776,0.00262791931953596,0.00199721538804231,0.00336411239894538,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i7_s38125_diversified_m1_n100,100,2D_sel_bdg,816.4159337868698,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i7_s38125,0.00106699321124363,0.00395724235528704,0.00289024914404341
0.00333959295101166,0.0033156446631628,0.00256846495682885,0.00417406820606068,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i7_s66017_diversified_m1_n100,100,2D_sel_bdg,541.5451463902818,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i7_s66017,0.00105743442947629,0.00383031369995812,0.00277287927048183
0.00214428484304071,0.00212494313316506,0.00166507853890895,0.00265881967038568,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i7_s87032_diversified_m1_n100,100,2D_sel_bdg,840.6440787820633,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i7_s87032,0.00105421845749792,0.00403887291823254,0.0029846544607346204
0.00302540106195509,0.00301636420413059,0.00235823182826908,0.00371170066690089,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i8_s42120_diversified_m1_n100,100,2D_sel_bdg,400.5818003715646,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i8_s42120,0.00104389527631653,0.00403645878750214,0.0029925635111856096
0.00260492255397233,0.00254163368478804,0.00182675214227242,0.00348525139469381,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i8_s42970_diversified_m1_n100,100,2D_sel_bdg,217.24130104490257,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i8_s42970,0.00103171860454889,0.00398765429468089,0.002955935690132
0.00198585337066512,0.00196357741512199,0.00154526624644129,0.00246090434097406,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i8_s92702_diversified_m1_n100,100,2D_sel_bdg,902.9246855795373,sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i8_s92702,0.00104313751652016,0.00406263591135081,0.00301949839483065
0.00198408395818928,0.00196256315811306,0.00143646358334216,0.00258888316616485,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i1_s7406_diversified_m1_n100,100,2D_sel_bdg,486.1523721955253,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i1_s7406,0.00151301428542864,0.00403070536609314,0.0025176910806645
0.00425423956061791,0.00420378237110911,0.00324378559951091,0.0053706016213064,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i1_s78236_diversified_m1_n100,100,2D_sel_bdg,248.4252984488336,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i1_s78236,0.00152264832183993,0.00405439360689302,0.00253174528505309
0.00152514450425232,0.0015084885413055,0.0011278574016413,0.00193640550835309,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i1_s78568_diversified_m1_n100,100,2D_sel_bdg,759.778036782419,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i1_s78568,0.00150202029164924,0.00395924916294794,0.0024572288712986995
0.00154126233272121,0.00151930114821663,0.00112836092396475,0.001954042571963,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i1_s8659_diversified_m1_n100,100,2D_sel_bdg,238.8136492162964,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i1_s8659,0.00149033770905013,0.00388957777391891,0.00239924006486878
0.00164881073772012,0.00156916509216086,0.00105160631083008,0.00247693626292422,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i2_s23234_diversified_m1_n100,100,2D_sel_bdg,307.75856474970004,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i2_s23234,0.00153725260644635,0.00390910743170448,0.0023718548252581297
0.00159761188832643,0.00156988301140195,0.00105936567936897,0.00219337822888261,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i2_s98708_diversified_m1_n100,100,2D_sel_bdg,580.4384166819566,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i2_s98708,0.00153905581280753,0.00397840837478509,0.0024393525619775605
0.00207384484186466,0.00200607941074925,0.00139553635119903,0.00292287547669758,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i2_s99146_diversified_m1_n100,100,2D_sel_bdg,455.07170514934626,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i2_s99146,0.0015026095335538,0.0042084205448732,0.0027058110113194005
0.00192115470987221,0.00192520336892348,0.0013509151982665,0.00243781908753118,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i3_s42354_diversified_m1_n100,100,2D_sel_bdg,288.61329844890514,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i3_s42354,0.00151382072205829,0.00404149480994518,0.00252767408788689
0.00376566670800129,0.00370747686249249,0.00258199176601069,0.0050341169446819,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i3_s83672_diversified_m1_n100,100,2D_sel_bdg,259.00080312958903,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i3_s83672,0.00153963360144685,0.00407926095520269,0.0025396273537558398
0.0019140690655114,0.00186318535323158,0.00132231290250645,0.00262274910141256,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i3_s93952_diversified_m1_n100,100,2D_sel_bdg,243.53841271194383,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i3_s93952,0.00153596036183842,0.00397658082435018,0.00244062046251176
0.00186246465315875,0.00184875205288331,0.00135944400517709,0.00239114278579741,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i4_s11916_diversified_m1_n100,100,2D_sel_bdg,463.6640786248838,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i4_s11916,0.0015325643477842,0.00413377331790109,0.0026012089701168903
0.0024980797883036,0.00247410670249927,0.00188220388085196,0.00316547479233422,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i4_s59275_diversified_m1_n100,100,2D_sel_bdg,721.212704947974,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i4_s59275,0.00151471719204439,0.00404509664848468,0.0025303794564402898
0.00214335065073254,0.00209350769994914,0.00149783575774144,0.00287892586362249,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i4_s95592_diversified_m1_n100,100,2D_sel_bdg,499.56256542753346,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i4_s95592,0.00150778837072597,0.00393963770662161,0.00243184933589564
0.00167979832578549,0.00166193413469725,0.00127834399907298,0.00209934203424718,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i5_s10605_diversified_m1_n100,100,2D_sel_bdg,1273.8587563882245,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i5_s10605,0.0015351853674802,0.00424245168032103,0.00270726631284083
0.00164610192579087,0.00157853630797425,0.00117296116764988,0.0023063788900888,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i5_s63993_diversified_m1_n100,100,2D_sel_bdg,463.27024659819824,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i5_s63993,0.0015117839999986,0.00395379763314848,0.00244201363314988
0.0019570750207042,0.00193707544201895,0.00145681706643837,0.00247467137695172,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i5_s82243_diversified_m1_n100,100,2D_sel_bdg,967.9205107535944,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i5_s82243,0.00152396482049395,0.00412345791099886,0.0025994930905049105
0.00145224309997464,0.00143857843589489,0.00106965460963257,0.0018609109780289,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i6_s4275_diversified_m1_n100,100,2D_sel_bdg,987.982299537968,sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i6_s4275,0.00150752885100135,0.00401049643751665,0.0025029675865153
